EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 23-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TG   : daily Mean temperature in 0.1 &#176;C
23-27 Q_TG : quality code for TG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station AUSTRIA, SONNBLICK (STAID: 15).
Blended and updated with sources: 100040 911146 911343 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TG, Q_TG
100040,19750708,   64,    0
100040,19750709,   53,    0
100040,19750710,   51,    0
100040,19750711,   42,    0
100040,19750712,   12,    0
100040,19750713,   25,    0
100040,19750714,   72,    0
100040,19750715,   81,    0
100040,19750716,   61,    0
100040,19750717,   46,    0
100040,19750718,   41,    0
100040,19750719,   16,    0
100040,19750720,  -15,    0
100040,19750721,    5,    0
100040,19750722,   11,    0
100040,19750723,   32,    0
100040,19750724,   39,    0
100040,19750725,  -20,    0
100040,19750726,  -33,    0
100040,19750727,  -20,    0
100040,19750728,   16,    0
100040,19750729,   38,    0
100040,19750730,   15,    0
100040,19750731,   11,    0
100040,19750801,   17,    0
100040,19750802,   18,    0
100040,19750803,   32,    0
100040,19750804,   42,    0
100040,19750805,   23,    0
100040,19750806,   27,    0
100040,19750807,   28,    0
100040,19750808,   12,    0
100040,19750809,   34,    0
100040,19750810,   51,    0
100040,19750811,   34,    0
100040,19750812,   25,    0
100040,19750813,    6,    0
100040,19750814,   20,    0
100040,19750815,   55,    0
100040,19750816,   29,    0
100040,19750817,   32,    0
100040,19750818,   19,    0
100040,19750819,  -19,    0
100040,19750820,  -18,    0
100040,19750821,   30,    0
100040,19750822,   45,    0
100040,19750823,   23,    0
100040,19750824,    2,    0
100040,19750825,  -25,    0
100040,19750826,  -26,    0
100040,19750827,   -6,    0
100040,19750828,    8,    0
100040,19750829,   14,    0
100040,19750830,   12,    0
100040,19750831,   18,    0
100040,19750901,   31,    0
100040,19750902,   25,    0
100040,19750903,   26,    0
100040,19750904,   20,    0
100040,19750905,   29,    0
100040,19750906,    7,    0
100040,19750907,   16,    0
100040,19750908,    5,    0
100040,19750909,    7,    0
100040,19750910,   18,    0
100040,19750911,   -4,    0
100040,19750912,  -17,    0
100040,19750913,  -45,    0
100040,19750914,  -24,    0
100040,19750915,   -1,    0
100040,19750916,   37,    0
100040,19750917,   80,    0
100040,19750918,   97,    0
100040,19750919,   81,    0
100040,19750920,   58,    0
100040,19750921,   43,    0
100040,19750922,   23,    0
100040,19750923,   30,    0
100040,19750924,   23,    0
100040,19750925,   11,    0
100040,19750926,  -12,    0
100040,19750927,    6,    0
100040,19750928,   35,    0
100040,19750929,   55,    0
100040,19750930,   38,    0
100040,19751001,   12,    0
100040,19751002,    2,    0
100040,19751003,   10,    0
100040,19751004,  -25,    0
100040,19751005,  -66,    0
100040,19751006,  -35,    0
100040,19751007,  -28,    0
100040,19751008,  -65,    0
100040,19751009,  -65,    0
100040,19751010,  -98,    0
100040,19751011, -102,    0
100040,19751012,  -74,    0
100040,19751013,  -58,    0
100040,19751014,  -88,    0
100040,19751015,  -94,    0
100040,19751016,  -66,    0
100040,19751017,  -58,    0
100040,19751018,  -80,    0
100040,19751019,  -78,    0
100040,19751020,  -87,    0
100040,19751021,  -84,    0
100040,19751022,  -80,    0
100040,19751023,  -76,    0
100040,19751024,  -53,    0
100040,19751025,  -42,    0
100040,19751026,   -6,    0
100040,19751027,   16,    0
100040,19751028,   28,    0
100040,19751029,   45,    0
100040,19751030,   18,    0
100040,19751031,   -6,    0
100040,19751101,  -20,    0
100040,19751102,  -36,    0
100040,19751103,  -39,    0
100040,19751104,  -38,    0
100040,19751105,  -43,    0
100040,19751106,  -57,    0
100040,19751107,  -80,    0
100040,19751108,  -71,    0
100040,19751109,  -83,    0
100040,19751110,  -86,    0
100040,19751111,  -87,    0
100040,19751112,  -92,    0
100040,19751113,  -87,    0
100040,19751114,  -75,    0
100040,19751115, -104,    0
100040,19751116,  -98,    0
100040,19751117,  -88,    0
100040,19751118,  -82,    0
100040,19751119, -113,    0
100040,19751120,  -96,    0
100040,19751121, -145,    0
100040,19751122, -191,    0
100040,19751123, -179,    0
100040,19751124, -177,    0
100040,19751125, -102,    0
100040,19751126,  -68,    0
100040,19751127,  -88,    0
100040,19751128,  -90,    0
100040,19751129,  -60,    0
100040,19751130,  -84,    0
100040,19751201,  -92,    0
100040,19751202,  -96,    0
100040,19751203,  -95,    0
100040,19751204,  -98,    0
100040,19751205,  -85,    0
100040,19751206,  -84,    0
100040,19751207,  -92,    0
100040,19751208,  -80,    0
100040,19751209,  -78,    0
100040,19751210,  -59,    0
100040,19751211,  -84,    0
100040,19751212,  -99,    0
100040,19751213, -104,    0
100040,19751214, -112,    0
100040,19751215, -112,    0
100040,19751216,  -99,    0
100040,19751217,  -66,    0
100040,19751218, -121,    0
100040,19751219, -135,    0
100040,19751220, -115,    0
100040,19751221, -108,    0
100040,19751222,  -49,    0
100040,19751223,  -22,    0
100040,19751224,  -54,    0
100040,19751225, -125,    0
100040,19751226, -148,    0
100040,19751227,  -94,    0
100040,19751228,  -51,    0
100040,19751229,  -45,    0
100040,19751230,  -65,    0
100040,19751231,  -67,    0
100040,19760101,  -81,    0
100040,19760102,  -81,    0
100040,19760103, -103,    0
100040,19760104, -166,    0
100040,19760105, -137,    0
100040,19760106,  -93,    0
100040,19760107, -106,    0
100040,19760108,  -77,    0
100040,19760109,  -48,    0
100040,19760110,  -74,    0
100040,19760111,  -96,    0
100040,19760112,  -88,    0
100040,19760113, -101,    0
100040,19760114,  -89,    0
100040,19760115, -120,    0
100040,19760116, -159,    0
100040,19760117, -148,    0
100040,19760118, -172,    0
100040,19760119, -135,    0
100040,19760120, -114,    0
100040,19760121, -117,    0
100040,19760122, -134,    0
100040,19760123, -111,    0
100040,19760124, -159,    0
100040,19760125, -217,    0
100040,19760126, -223,    0
100040,19760127, -235,    0
100040,19760128, -252,    0
100040,19760129, -233,    0
100040,19760130, -196,    0
100040,19760131, -138,    0
100040,19760201, -134,    0
100040,19760202, -112,    0
100040,19760203, -118,    0
100040,19760204, -120,    0
100040,19760205,  -90,    0
100040,19760206,  -71,    0
100040,19760207,  -65,    0
100040,19760208,  -84,    0
100040,19760209, -109,    0
100040,19760210, -117,    0
100040,19760211, -124,    0
100040,19760212, -173,    0
100040,19760213, -161,    0
100040,19760214, -141,    0
100040,19760215, -107,    0
100040,19760216,  -96,    0
100040,19760217, -104,    0
100040,19760218, -125,    0
100040,19760219, -127,    0
100040,19760220, -112,    0
100040,19760221, -107,    0
100040,19760222,  -98,    0
100040,19760223, -122,    0
100040,19760224, -127,    0
100040,19760225, -115,    0
100040,19760226,  -70,    0
100040,19760227,  -27,    0
100040,19760228,  -12,    0
